exerciseId,patternId,exerciseName,imageFilename,imageURL,key,mode,rhythm,articulation,dynamic,timeSignature,direction,description,patternType
428,28,D Harmonic Minor Quarter Note Rhythm Pattern 28,428_d_harmonic_minor_quarter_note_rhythm_Pattern_28.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/428_d_harmonic_minor_quarter_note_rhythm_Pattern_28.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
429,29,D Harmonic Minor Quarter Note Rhythm Pattern 29,429_d_harmonic_minor_quarter_note_rhythm_Pattern_29.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/429_d_harmonic_minor_quarter_note_rhythm_Pattern_29.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
430,30,D Harmonic Minor Half Note Scale Pattern 30,430_d_harmonic_minor_half_note_scale_Pattern_30.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/430_d_harmonic_minor_half_note_scale_Pattern_30.cropped.png,d,harmonic_minor,half_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.
 Play each note evenly.",scale
431,31,D Harmonic Minor Scale Pattern 31,431_d_harmonic_minor_scale_Pattern_31.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/431_d_harmonic_minor_scale_Pattern_31.cropped.png,d,harmonic_minor,,[],,"(3, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
432,32,D Harmonic Minor Quarter Note Rhythm Pattern 32,432_d_harmonic_minor_quarter_note_rhythm_Pattern_32.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/432_d_harmonic_minor_quarter_note_rhythm_Pattern_32.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
433,33,D Harmonic Minor Quarter Note Rhythm Pattern 33,433_d_harmonic_minor_quarter_note_rhythm_Pattern_33.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/433_d_harmonic_minor_quarter_note_rhythm_Pattern_33.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
434,34,D Harmonic Minor Quarter Note Rhythm Pattern 34,434_d_harmonic_minor_quarter_note_rhythm_Pattern_34.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/434_d_harmonic_minor_quarter_note_rhythm_Pattern_34.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
435,35,D Harmonic Minor Quarter Note Scale Pattern 35,435_d_harmonic_minor_quarter_note_scale_Pattern_35.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/435_d_harmonic_minor_quarter_note_scale_Pattern_35.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
436,36,D Harmonic Minor Quarter Note Scale Pattern 36,436_d_harmonic_minor_quarter_note_scale_Pattern_36.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/436_d_harmonic_minor_quarter_note_scale_Pattern_36.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
437,37,D Harmonic Minor Quarter Note Scale Pattern 37,437_d_harmonic_minor_quarter_note_scale_Pattern_37.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/437_d_harmonic_minor_quarter_note_scale_Pattern_37.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
438,38,D Harmonic Minor Quarter Note Scale Pattern 38,438_d_harmonic_minor_quarter_note_scale_Pattern_38.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/438_d_harmonic_minor_quarter_note_scale_Pattern_38.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
439,39,D Harmonic Minor Quarter Note Scale Pattern 39,439_d_harmonic_minor_quarter_note_scale_Pattern_39.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/439_d_harmonic_minor_quarter_note_scale_Pattern_39.cropped.png,d,harmonic_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
440,0,D Jazz Minor Whole Note Long Tone Fermata Pattern 0,440_d_jazz_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/440_d_jazz_minor_whole_note_long_tone_fermata_Pattern_0.cropped.png,d,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
441,1,D Jazz Minor Whole Note Long Tone Fermata Pattern 1,441_d_jazz_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/441_d_jazz_minor_whole_note_long_tone_fermata_Pattern_1.cropped.png,d,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note for as long as you can. Make sure it has a clean ending!,long_tone
442,2,D Jazz Minor Quarter-Note Rhythm Pattern 2,442_d_jazz_minor_quarter-note_rhythm_Pattern_2.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/442_d_jazz_minor_quarter-note_rhythm_Pattern_2.cropped.png,d,jazz_minor,quarter-note,[],,"(4, 4)",,Play both notes evenly and in time.,rhythm
443,3,D Jazz Minor Quarter-Note Rhythm Pattern 3,443_d_jazz_minor_quarter-note_rhythm_Pattern_3.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/443_d_jazz_minor_quarter-note_rhythm_Pattern_3.cropped.png,d,jazz_minor,quarter-note,[],,"(4, 4)",,Play the notes evenly and precisely.,rhythm
444,4,D Jazz Minor Quarter-Note Rhythm Pattern 4,444_d_jazz_minor_quarter-note_rhythm_Pattern_4.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/444_d_jazz_minor_quarter-note_rhythm_Pattern_4.cropped.png,d,jazz_minor,quarter-note,[],,"(4, 4)",,"Quick, precise finger movement.",rhythm
445,5,D Jazz Minor Quarter-Note Rhythm Pattern 5,445_d_jazz_minor_quarter-note_rhythm_Pattern_5.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/445_d_jazz_minor_quarter-note_rhythm_Pattern_5.cropped.png,d,jazz_minor,quarter-note,[],,"(4, 4)",,Play all notes with the same tone.,rhythm
446,6,D Jazz Minor Whole Note Long Tone Pattern 6,446_d_jazz_minor_whole_note_long_tone_Pattern_6.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/446_d_jazz_minor_whole_note_long_tone_Pattern_6.cropped.png,d,jazz_minor,whole_note,[],,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
447,7,D Jazz Minor Quarter-Note Interval Pattern 7,447_d_jazz_minor_quarter-note_interval_Pattern_7.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/447_d_jazz_minor_quarter-note_interval_Pattern_7.cropped.png,d,jazz_minor,quarter-note,[],,"(4, 4)",,Quick and precise finger movement.,interval
448,8,D Jazz Minor Whole Note Long Tone Fermata Pattern 8,448_d_jazz_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/448_d_jazz_minor_whole_note_long_tone_fermata_Pattern_8.cropped.png,d,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
449,9,D Jazz Minor Quarter Note Scale Pattern 9,449_d_jazz_minor_quarter_note_scale_Pattern_9.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/449_d_jazz_minor_quarter_note_scale_Pattern_9.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
450,10,D Jazz Minor Whole Note Long Tone Fermata Pattern 10,450_d_jazz_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/450_d_jazz_minor_whole_note_long_tone_fermata_Pattern_10.cropped.png,d,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
451,11,D Jazz Minor Quarter Note Scale Pattern 11,451_d_jazz_minor_quarter_note_scale_Pattern_11.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/451_d_jazz_minor_quarter_note_scale_Pattern_11.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Play all notes evenly. Look ahead to the next note.,scale
452,12,D Jazz Minor Quarter Note Arpeggio Pattern 12,452_d_jazz_minor_quarter_note_arpeggio_Pattern_12.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/452_d_jazz_minor_quarter_note_arpeggio_Pattern_12.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
453,13,D Jazz Minor Whole Note Long Tone Fermata Pattern 13,453_d_jazz_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/453_d_jazz_minor_whole_note_long_tone_fermata_Pattern_13.cropped.png,d,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
454,14,D Jazz Minor Quarter Note Scale Pattern 14,454_d_jazz_minor_quarter_note_scale_Pattern_14.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/454_d_jazz_minor_quarter_note_scale_Pattern_14.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Play each note evenly. Repeat as many times as you can!,scale
455,15,D Jazz Minor Quarter Note Scale Pattern 15,455_d_jazz_minor_quarter_note_scale_Pattern_15.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/455_d_jazz_minor_quarter_note_scale_Pattern_15.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
456,16,D Jazz Minor Whole Note Long Tone Fermata Pattern 16,456_d_jazz_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/456_d_jazz_minor_whole_note_long_tone_fermata_Pattern_16.cropped.png,d,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
457,17,D Jazz Minor Quarter Note Scale Pattern 17,457_d_jazz_minor_quarter_note_scale_Pattern_17.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/457_d_jazz_minor_quarter_note_scale_Pattern_17.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Play strictly in time with the metronome.,scale
458,18,D Jazz Minor Quarter Note Scale Pattern 18,458_d_jazz_minor_quarter_note_scale_Pattern_18.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/458_d_jazz_minor_quarter_note_scale_Pattern_18.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
459,19,D Jazz Minor Whole Note Long Tone Fermata Pattern 19,459_d_jazz_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/459_d_jazz_minor_whole_note_long_tone_fermata_Pattern_19.cropped.png,d,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,Hold the note with a strong sound for as long as you can. Make sure it has a clean ending!,long_tone
460,20,D Jazz Minor Quarter Note Scale Pattern 20,460_d_jazz_minor_quarter_note_scale_Pattern_20.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/460_d_jazz_minor_quarter_note_scale_Pattern_20.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Adding the ninth helps the scale fit the metre.,scale
461,21,D Jazz Minor Quarter Note Arpeggio Pattern 21,461_d_jazz_minor_quarter_note_arpeggio_Pattern_21.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/461_d_jazz_minor_quarter_note_arpeggio_Pattern_21.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,This is an arpeggio. Notice how it skips notes..,arpeggio
462,22,D Jazz Minor Quarter Note Scale Pattern 22,462_d_jazz_minor_quarter_note_scale_Pattern_22.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/462_d_jazz_minor_quarter_note_scale_Pattern_22.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Quick finger movement for a clean sound.,scale
463,23,D Jazz Minor Quarter Note Arpeggio Pattern 23,463_d_jazz_minor_quarter_note_arpeggio_Pattern_23.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/463_d_jazz_minor_quarter_note_arpeggio_Pattern_23.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
464,24,D Jazz Minor Quarter Note Arpeggio Pattern 24,464_d_jazz_minor_quarter_note_arpeggio_Pattern_24.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/464_d_jazz_minor_quarter_note_arpeggio_Pattern_24.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,Repeat as many times as possible before the last note.,arpeggio
465,25,D Jazz Minor Whole Note Long Tone Fermata Pattern 25,465_d_jazz_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/465_d_jazz_minor_whole_note_long_tone_fermata_Pattern_25.cropped.png,d,jazz_minor,whole_note,"[{'articulation': 'fermata', 'index': 0, 'name': 'fermata'}]",,"(4, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
466,26,D Jazz Minor Dotted Half Note Long Tone Pattern 26,466_d_jazz_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/466_d_jazz_minor_dotted_half_note_long_tone_Pattern_26.cropped.png,d,jazz_minor,dotted_half_note,[],,"(3, 4)",,"Hold the note for the full value, off on 1 (-1). 
Use a mp to mf dynamic. 
Strive for a consistent, clear, in-tune, sound.",long_tone
467,27,D Jazz Minor Quarter Note Rhythm Pattern 27,467_d_jazz_minor_quarter_note_rhythm_Pattern_27.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/467_d_jazz_minor_quarter_note_rhythm_Pattern_27.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
468,28,D Jazz Minor Quarter Note Rhythm Pattern 28,468_d_jazz_minor_quarter_note_rhythm_Pattern_28.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/468_d_jazz_minor_quarter_note_rhythm_Pattern_28.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
469,29,D Jazz Minor Quarter Note Rhythm Pattern 29,469_d_jazz_minor_quarter_note_rhythm_Pattern_29.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/469_d_jazz_minor_quarter_note_rhythm_Pattern_29.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold each note for the full value. 
Use a comfortable dynamic. 
Repeat twice and end with a good whole note.
Play well 5 times.",rhythm
470,30,D Jazz Minor Half Note Scale Pattern 30,470_d_jazz_minor_half_note_scale_Pattern_30.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/470_d_jazz_minor_half_note_scale_Pattern_30.cropped.png,d,jazz_minor,half_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.
 Play each note evenly.",scale
471,31,D Jazz Minor Scale Pattern 31,471_d_jazz_minor_scale_Pattern_31.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/471_d_jazz_minor_scale_Pattern_31.cropped.png,d,jazz_minor,,[],,"(3, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
472,32,D Jazz Minor Quarter Note Rhythm Pattern 32,472_d_jazz_minor_quarter_note_rhythm_Pattern_32.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/472_d_jazz_minor_quarter_note_rhythm_Pattern_32.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
473,33,D Jazz Minor Quarter Note Rhythm Pattern 33,473_d_jazz_minor_quarter_note_rhythm_Pattern_33.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/473_d_jazz_minor_quarter_note_rhythm_Pattern_33.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
474,34,D Jazz Minor Quarter Note Rhythm Pattern 34,474_d_jazz_minor_quarter_note_rhythm_Pattern_34.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/474_d_jazz_minor_quarter_note_rhythm_Pattern_34.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",rhythm
475,35,D Jazz Minor Quarter Note Scale Pattern 35,475_d_jazz_minor_quarter_note_scale_Pattern_35.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/475_d_jazz_minor_quarter_note_scale_Pattern_35.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
476,36,D Jazz Minor Quarter Note Scale Pattern 36,476_d_jazz_minor_quarter_note_scale_Pattern_36.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/476_d_jazz_minor_quarter_note_scale_Pattern_36.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
477,37,D Jazz Minor Quarter Note Scale Pattern 37,477_d_jazz_minor_quarter_note_scale_Pattern_37.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/477_d_jazz_minor_quarter_note_scale_Pattern_37.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
478,38,D Jazz Minor Quarter Note Scale Pattern 38,478_d_jazz_minor_quarter_note_scale_Pattern_38.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/478_d_jazz_minor_quarter_note_scale_Pattern_38.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
479,39,D Jazz Minor Quarter Note Scale Pattern 39,479_d_jazz_minor_quarter_note_scale_Pattern_39.cropped.png,https://mysaxpracticeexercisebucket.s3.amazonaws.com/img/479_d_jazz_minor_quarter_note_scale_Pattern_39.cropped.png,d,jazz_minor,quarter_note,[],,"(4, 4)",,"Hold the note for the full value. 
Use a comfortable dynamic. 
Strive for a consistent, clear, in-tune, sound.",scale
